NI VB-8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-36400000,-0.713182596,-0.589725806,-3.388079715,-3.182318398,,,-36400000,2.674897119,2.592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-36300000,-0.672030332,-0.589725806,-3.264622925,-3.058861608,,,-36300000,2.592592593,2.469135802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-36200000,-0.672030332,-0.589725806,-3.141166135,-2.935404818,,,-36200000,2.469135802,2.345679012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-36100000,-0.672030332,-0.589725806,-3.017709345,-2.853100291,,,-36100000,2.345679012,2.263374486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-36000000,-0.672030332,-0.589725806,-2.894252555,-2.688491238,,,-36000000,2.222222222,2.098765432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35900000,-0.672030332,-0.589725806,-2.770795765,-2.565034448,,,-35900000,2.098765432,1.975308642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35800000,-0.672030332,-0.589725806,-2.647338974,-2.441577658,,,-35800000,1.975308642,1.851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35700000,-0.672030332,-0.589725806,-2.523882184,-2.276968604,,,-35700000,1.851851852,1.687242798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35600000,-0.672030332,-0.589725806,-2.359273131,-2.153511814,,,-35600000,1.687242798,1.563786008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35500000,-0.672030332,-0.589725806,-2.194664077,-1.98890276,,,-35500000,1.522633745,1.399176955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35400000,-0.672030332,-0.589725806,-2.030055024,-1.824293707,,,-35400000,1.358024691,1.234567901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35300000,-0.672030332,-0.548573542,-1.906598234,-1.659684653,,,-35300000,1.234567901,1.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35200000,-0.630878069,-0.548573542,-1.74198918,-1.4950756,,,-35200000,1.111111111,0.946502058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35100000,-0.630878069,-0.548573542,-1.577380127,-1.330466546,,,-35100000,0.946502058,0.781893004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-35000000,-0.630878069,-0.548573542,-1.412771073,-1.165857493,,,-35000000,0.781893004,0.617283951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34900000,-0.630878069,-0.548573542,-1.24816202,-1.001248439,,,-34900000,0.617283951,0.452674897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34800000,-0.630878069,-0.507421279,-1.083552966,-0.836639386,,,-34800000,0.452674897,0.329218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34700000,-0.589725806,-0.507421279,-0.918943913,-0.672030332,,,-34700000,0.329218107,0.164609053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34600000,-0.589725806,-0.466269016,-0.754334859,-0.507421279,,,-34600000,0.164609053,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34500000,-0.548573542,-0.383964489,-0.589725806,-0.383964489,,,-34500000,0.041152263,3.33E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34400000,-0.425116752,-0.260507699,-0.466269016,-0.301659962,,,-34400000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34300000,-0.342812225,-0.178203172,-0.342812225,-0.178203172,,,-34300000,3.89E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34200000,-0.219355435,-0.054746382,-0.260507699,-0.095898645,,,-34200000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34100000,-0.137050909,-0.013594118,-0.137050909,-0.013594118,,,-34100000,3.33E-16,3.33E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-34000000,-0.054746382,0.068710408,-0.095898645,0.068710408,,,-34000000,0.041152263,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33900000,-0.013594118,0.109862672,-0.013594118,0.109862672,,,-33900000,3.33E-16,2.78E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33800000,0.068710408,0.151014935,0.027558145,0.151014935,,,-33800000,0.041152263,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33700000,0.109862672,0.192167198,0.068710408,0.192167198,,,-33700000,0.041152263,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33600000,0.151014935,0.274471725,0.109862672,0.233319462,,,-33600000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33500000,0.233319462,0.480233042,0.192167198,0.397928515,,,-33500000,0.041152263,0.082304527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33400000,0.397928515,0.644842096,0.356776252,0.562537569,,,-33400000,0.041152263,0.082304527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33300000,0.603689832,0.809451149,0.480233042,0.603689832,,,-33300000,0.12345679,0.205761317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33200000,0.727146622,0.974060203,0.521385305,0.603689832,,,-33200000,0.205761317,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33100000,0.891755676,1.138669256,0.521385305,0.603689832,,,-33100000,0.37037037,0.534979424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-33000000,1.097516993,1.30327831,0.521385305,0.603689832,,,-33000000,0.576131687,0.699588477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32900000,1.262126046,1.467887363,0.521385305,0.644842096,,,-32900000,0.740740741,0.823045267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32800000,1.4267351,1.632496417,0.562537569,0.644842096,,,-32800000,0.864197531,0.987654321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32700000,1.591344153,1.79710547,0.562537569,0.644842096,,,-32700000,1.028806584,1.152263374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32600000,1.755953207,1.961714524,0.562537569,0.644842096,,,-32600000,1.193415638,1.316872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32500000,1.92056226,2.126323577,0.562537569,0.644842096,,,-32500000,1.358024691,1.481481481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32400000,2.085171314,2.290932631,0.562537569,0.644842096,,,-32400000,1.522633745,1.646090535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32300000,2.208628104,2.414389421,0.562537569,0.644842096,,,-32300000,1.646090535,1.769547325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32200000,2.373237157,2.578998474,0.562537569,0.644842096,,,-32200000,1.810699588,1.934156379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32100000,2.496693947,2.702455264,0.562537569,0.644842096,,,-32100000,1.934156379,2.057613169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-32000000,2.661303001,2.825912054,0.562537569,0.644842096,,,-32000000,2.098765432,2.181069959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31900000,2.784759791,2.990521108,0.562537569,0.644842096,,,-31900000,2.222222222,2.345679012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31800000,2.908216581,3.113977898,0.562537569,0.644842096,,,-31800000,2.345679012,2.469135802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31700000,3.031673371,3.196282425,0.562537569,0.685994359,,,-31700000,2.469135802,2.510288066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31600000,3.155130161,3.319739215,0.562537569,0.685994359,,,-31600000,2.592592593,2.633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31500000,3.278586951,3.443196005,0.603689832,0.685994359,,,-31500000,2.674897119,2.757201646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31400000,3.360891478,3.525500532,0.603689832,0.685994359,,,-31400000,2.757201646,2.839506173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31300000,3.484348268,3.607805058,0.603689832,0.685994359,,,-31300000,2.880658436,2.9218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31200000,3.566652795,3.731261849,0.603689832,0.685994359,,,-31200000,2.962962963,3.04526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31100000,3.648957322,3.813566375,0.603689832,0.685994359,,,-31100000,3.04526749,3.127572016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-31000000,3.731261849,3.854718639,0.603689832,0.685994359,,,-31000000,3.127572016,3.16872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30900000,3.813566375,3.937023165,0.603689832,0.685994359,,,-30900000,3.209876543,3.251028807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30800000,3.854718639,3.978175429,0.603689832,0.685994359,,,-30800000,3.251028807,3.29218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30700000,3.937023165,4.060479956,0.603689832,0.685994359,,,-30700000,3.333333333,3.374485597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30600000,3.978175429,4.101632219,0.603689832,0.685994359,,,-30600000,3.374485597,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30500000,4.019327692,4.142784482,0.603689832,0.685994359,,,-30500000,3.41563786,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30400000,4.060479956,4.183936746,0.603689832,0.727146622,,,-30400000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30300000,4.101632219,4.183936746,0.603689832,0.727146622,,,-30300000,3.497942387,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30200000,4.101632219,4.225089009,0.603689832,0.727146622,,,-30200000,3.497942387,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30100000,4.142784482,4.225089009,0.603689832,0.727146622,,,-30100000,3.53909465,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-30000000,4.142784482,4.225089009,0.603689832,0.727146622,,,-30000000,3.53909465,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29900000,4.183936746,4.266241272,0.603689832,0.727146622,,,-29900000,3.580246914,3.53909465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29800000,4.183936746,4.266241272,0.603689832,0.727146622,,,-29800000,3.580246914,3.53909465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29700000,4.183936746,4.266241272,0.603689832,0.727146622,,,-29700000,3.580246914,3.53909465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29600000,4.142784482,4.225089009,0.603689832,0.727146622,,,-29600000,3.53909465,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29500000,4.142784482,4.225089009,0.603689832,0.727146622,,,-29500000,3.53909465,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29400000,4.101632219,4.225089009,0.603689832,0.727146622,,,-29400000,3.497942387,3.497942387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29300000,4.101632219,4.183936746,0.603689832,0.727146622,,,-29300000,3.497942387,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29200000,4.060479956,4.183936746,0.603689832,0.727146622,,,-29200000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29100000,4.019327692,4.142784482,0.603689832,0.727146622,,,-29100000,3.41563786,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-29000000,3.978175429,4.101632219,0.603689832,0.727146622,,,-29000000,3.374485597,3.374485597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28900000,3.937023165,4.060479956,0.603689832,0.727146622,,,-28900000,3.333333333,3.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28800000,3.854718639,3.978175429,0.603689832,0.685994359,,,-28800000,3.251028807,3.29218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28700000,3.772414112,3.937023165,0.603689832,0.685994359,,,-28700000,3.16872428,3.251028807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28600000,3.731261849,3.854718639,0.603689832,0.685994359,,,-28600000,3.127572016,3.16872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28500000,3.648957322,3.772414112,0.603689832,0.685994359,,,-28500000,3.04526749,3.086419753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28400000,3.566652795,3.731261849,0.603689832,0.685994359,,,-28400000,2.962962963,3.04526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28300000,3.443196005,3.607805058,0.562537569,0.685994359,,,-28300000,2.880658436,2.9218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28200000,3.360891478,3.525500532,0.603689832,0.685994359,,,-28200000,2.757201646,2.839506173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28100000,3.237434688,3.402043742,0.562537569,0.685994359,,,-28100000,2.674897119,2.716049383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-28000000,3.155130161,3.319739215,0.562537569,0.685994359,,,-28000000,2.592592593,2.633744856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27900000,2.990521108,3.196282425,0.562537569,0.685994359,,,-27900000,2.427983539,2.510288066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27800000,2.908216581,3.072825635,0.562537569,0.685994359,,,-27800000,2.345679012,2.386831276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27700000,2.743607528,2.949368844,0.562537569,0.685994359,,,-27700000,2.181069959,2.263374486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27600000,2.620150738,2.825912054,0.562537569,0.644842096,,,-27600000,2.057613169,2.181069959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27500000,2.496693947,2.702455264,0.562537569,0.644842096,,,-27500000,1.934156379,2.057613169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27400000,2.332084894,2.578998474,0.562537569,0.644842096,,,-27400000,1.769547325,1.934156379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27300000,2.208628104,2.414389421,0.562537569,0.644842096,,,-27300000,1.646090535,1.769547325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27200000,2.04401905,2.249780367,0.562537569,0.644842096,,,-27200000,1.481481481,1.604938272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27100000,1.879409997,2.126323577,0.562537569,0.644842096,,,-27100000,1.316872428,1.481481481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-27000000,1.714800943,1.961714524,0.562537569,0.644842096,,,-27000000,1.152263374,1.316872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26900000,1.55019189,1.79710547,0.562537569,0.644842096,,,-26900000,0.987654321,1.152263374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26800000,1.385582836,1.632496417,0.521385305,0.644842096,,,-26800000,0.864197531,0.987654321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26700000,1.220973783,1.467887363,0.521385305,0.644842096,,,-26700000,0.699588477,0.823045267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26600000,1.056364729,1.30327831,0.521385305,0.603689832,,,-26600000,0.534979424,0.699588477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26500000,0.891755676,1.138669256,0.521385305,0.603689832,,,-26500000,0.37037037,0.534979424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26400000,0.727146622,0.974060203,0.480233042,0.603689832,,,-26400000,0.24691358,0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26300000,0.562537569,0.809451149,0.480233042,0.603689832,,,-26300000,0.082304527,0.205761317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26200000,0.439080779,0.644842096,0.397928515,0.562537569,,,-26200000,0.041152263,0.082304527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26100000,0.315623989,0.480233042,0.315623989,0.480233042,,,-26100000,3.89E-16,3.33E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-26000000,0.192167198,0.356776252,0.151014935,0.356776252,,,-26000000,0.041152263,3.33E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25900000,0.109862672,0.274471725,0.068710408,0.233319462,,,-25900000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25800000,0.027558145,0.151014935,-0.013594118,0.151014935,,,-25800000,0.041152263,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25700000,-0.054746382,0.109862672,-0.054746382,0.068710408,,,-25700000,3.89E-16,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25600000,-0.095898645,0.027558145,-0.095898645,0.027558145,,,-25600000,3.89E-16,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25500000,-0.137050909,-0.013594118,-0.178203172,-0.054746382,,,-25500000,0.041152263,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25400000,-0.178203172,-0.095898645,-0.219355435,-0.095898645,,,-25400000,0.041152263,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25300000,-0.219355435,-0.137050909,-0.260507699,-0.137050909,,,-25300000,0.041152263,3.33E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25200000,-0.342812225,-0.178203172,-0.425116752,-0.178203172,,,-25200000,0.082304527,3.89E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25100000,-0.507421279,-0.301659962,-0.589725806,-0.342812225,,,-25100000,0.082304527,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-25000000,-0.589725806,-0.466269016,-0.754334859,-0.507421279,,,-25000000,0.164609053,0.041152263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24900000,-0.589725806,-0.507421279,-0.918943913,-0.713182596,,,-24900000,0.329218107,0.205761317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24800000,-0.630878069,-0.548573542,-1.083552966,-0.836639386,,,-24800000,0.452674897,0.288065844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24700000,-0.630878069,-0.548573542,-1.24816202,-1.001248439,,,-24700000,0.617283951,0.452674897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24600000,-0.630878069,-0.548573542,-1.412771073,-1.207009756,,,-24600000,0.781893004,0.658436214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24500000,-0.630878069,-0.548573542,-1.577380127,-1.37161881,,,-24500000,0.946502058,0.823045267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24400000,-0.672030332,-0.548573542,-1.74198918,-1.536227863,,,-24400000,1.069958848,0.987654321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24300000,-0.672030332,-0.589725806,-1.906598234,-1.700836917,,,-24300000,1.234567901,1.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24200000,-0.672030332,-0.589725806,-2.071207287,-1.86544597,,,-24200000,1.399176955,1.275720165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24100000,-0.672030332,-0.589725806,-2.235816341,-2.030055024,,,-24100000,1.563786008,1.440329218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-24000000,-0.672030332,-0.589725806,-2.359273131,-2.153511814,,,-24000000,1.687242798,1.563786008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23900000,-0.672030332,-0.589725806,-2.523882184,-2.318120867,,,-23900000,1.851851852,1.728395062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23800000,-0.672030332,-0.589725806,-2.647338974,-2.441577658,,,-23800000,1.975308642,1.851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23700000,-0.672030332,-0.589725806,-2.811948028,-2.606186711,,,-23700000,2.139917695,2.016460905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23600000,-0.672030332,-0.589725806,-2.935404818,-2.729643501,,,-23600000,2.263374486,2.139917695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23500000,-0.672030332,-0.589725806,-3.058861608,-2.853100291,,,-23500000,2.386831276,2.263374486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23400000,-0.672030332,-0.589725806,-3.141166135,-2.976557081,,,-23400000,2.469135802,2.386831276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23300000,-0.672030332,-0.589725806,-3.264622925,-3.100013872,,,-23300000,2.592592593,2.510288066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23200000,-0.672030332,-0.630878069,-3.388079715,-3.223470662,,,-23200000,2.716049383,2.592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23100000,-0.713182596,-0.630878069,-3.470384242,-3.305775188,,,-23100000,2.757201646,2.674897119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-23000000,-0.713182596,-0.630878069,-3.552688769,-3.429231979,,,-23000000,2.839506173,2.798353909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22900000,-0.713182596,-0.630878069,-3.676145559,-3.511536505,,,-22900000,2.962962963,2.880658436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22800000,-0.713182596,-0.630878069,-3.758450086,-3.593841032,,,-22800000,3.04526749,2.962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22700000,-0.713182596,-0.630878069,-3.840754612,-3.676145559,,,-22700000,3.127572016,3.04526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22600000,-0.713182596,-0.630878069,-3.881906876,-3.758450086,,,-22600000,3.16872428,3.127572016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22500000,-0.713182596,-0.630878069,-3.964211402,-3.799602349,,,-22500000,3.251028807,3.16872428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22400000,-0.713182596,-0.630878069,-4.005363666,-3.881906876,,,-22400000,3.29218107,3.251028807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22300000,-0.754334859,-0.672030332,-4.046515929,-3.923059139,,,-22300000,3.29218107,3.251028807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22200000,-0.754334859,-0.672030332,-4.087668193,-3.964211402,,,-22200000,3.333333333,3.29218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22100000,-0.754334859,-0.672030332,-4.128820456,-4.005363666,,,-22100000,3.374485597,3.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-22000000,-0.754334859,-0.672030332,-4.169972719,-4.046515929,,,-22000000,3.41563786,3.374485597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21900000,-0.754334859,-0.672030332,-4.169972719,-4.087668193,,,-21900000,3.41563786,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21800000,-0.754334859,-0.672030332,-4.211124983,-4.087668193,,,-21800000,3.456790123,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21700000,-0.754334859,-0.672030332,-4.211124983,-4.128820456,,,-21700000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21600000,-0.754334859,-0.672030332,-4.211124983,-4.128820456,,,-21600000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21500000,-0.754334859,-0.672030332,-4.211124983,-4.128820456,,,-21500000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21400000,-0.754334859,-0.672030332,-4.211124983,-4.128820456,,,-21400000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21300000,-0.754334859,-0.672030332,-4.211124983,-4.128820456,,,-21300000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21200000,-0.754334859,-0.672030332,-4.211124983,-4.128820456,,,-21200000,3.456790123,3.456790123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-21100000,-0.754334859,-0.672030332,-4.211124983,-4.087668193,,,-21100000,3.456790123,3.41563786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
